,origin_latitude,origin_longitude,destination_latitude,destination_longitude
6971,-22.8720078,-47.0292625,-22.866675,-47.021534
6972,-22.8720078,-47.0292625,-22.8989824,-47.0607326
6973,-22.8720078,-47.0292625,-22.893242,-47.017296
6974,-22.8720078,-47.0292625,-22.891563,-47.047986
6975,-22.8720078,-47.0292625,-22.8399073,-47.051346
6976,-22.8720078,-47.0292625,-22.877568,-47.025214
6977,-22.8720078,-47.0292625,-22.861412,-47.061628
6978,-22.8720078,-47.0292625,-22.846422,-47.059583
6979,-22.856212,-47.067248,-22.856498,-47.072283
6980,-22.8914429,-47.0733536,-22.901154,-47.043187
6981,-22.8914429,-47.0733536,-22.902324,-47.062847
6982,-22.882316,-47.066612,-22.9147397,-47.0623461
6983,-22.882316,-47.066612,-22.935317,-47.092656
6984,-22.882316,-47.066612,-22.936715,-47.095814
6985,-22.8284656,-47.0794941,-22.882368,-47.066713
6986,-22.8284656,-47.0794941,-22.852808,-47.053673
6987,-22.8284656,-47.0794941,-22.819229,-47.0767351
6988,-22.8284656,-47.0794941,-22.834026,-47.054947
6989,-22.8284656,-47.0794941,-22.821238,-47.078725
6990,-22.8284656,-47.0794941,-22.819291,-47.075271
6991,-22.853169,-47.03979,-22.825686,-47.072434
6992,-22.853169,-47.03979,-22.90064,-47.0619296
6993,-22.909324,-47.0947239,-22.91552,-47.104694
6994,-22.909324,-47.0947239,-22.9247069,-47.1004736
6995,-22.909324,-47.0947239,-22.916834,-47.086507
6996,-22.8920403,-47.0755309,-22.8963759,-47.076481
6997,-22.8920403,-47.0755309,-22.937414,-47.063599
6998,-22.8920403,-47.0755309,-22.8849,-47.081456
6999,-22.909324,-47.0947239,-22.902867,-47.097496
7000,-22.940844,-47.059669,-22.946944,-47.062261
7001,-22.940844,-47.059669,-22.9264519,-47.0664831
7002,-22.856112,-47.046622,-22.8899687,-47.0331282
7003,-22.856112,-47.046622,-22.871496,-47.040361
7004,-22.856112,-47.046622,-22.8396,-47.053657
7005,-22.856112,-47.046622,-22.8534541,-47.0543303
7006,-22.8922648,-47.0526573,-22.86372,-47.051619
7007,-22.8922648,-47.0526573,-22.894852,-47.057284
7008,-22.9018267,-47.05509,-22.8822,-47.067471
7009,-22.9018267,-47.05509,-22.8748152,-47.04046659999999
7010,-22.8944635,-47.0804388,-22.8855076,-47.0893441
7011,-22.896793,-47.053342,-22.895454,-47.054871
7012,-22.863353,-47.023497,-22.848079,-47.076025
7013,-22.863353,-47.023497,-22.852588,-47.069009
7014,-22.8845076,-47.0576395,-22.908192,-47.044106
7015,-22.8886465,-47.0347798,-22.937801,-47.063661
7016,-22.8886465,-47.0347798,-22.8855582,-47.0633706
7017,-22.9055526,-47.0460936,-22.895322,-47.029236
7018,-22.9055526,-47.0460936,-22.8998477,-47.053226
7019,-22.9055526,-47.0460936,-22.9006603,-47.0522506
7020,-22.9055526,-47.0460936,-22.914076,-47.035675
7021,-22.9055526,-47.0460936,-22.906451,-47.052866
7022,-22.872089,-47.062993,-22.864176,-47.066519
7023,-22.872089,-47.062993,-22.8294285,-47.07456819999999
7024,-22.872089,-47.062993,-22.836688,-47.049242
7025,-22.872089,-47.062993,-22.8550071,-47.0500633
7026,-22.872089,-47.062993,-22.84628,-47.059021
7027,-22.825543,-47.081514,-22.824945,-47.077708
7028,-22.825543,-47.081514,-22.8483913,-47.0681128
7029,-22.904055,-47.060317,-22.878127,-47.034639
7030,-22.904055,-47.060317,-22.901146,-47.06152
7031,-22.904055,-47.060317,-22.902898,-47.07891
7032,-22.904055,-47.060317,-22.9101443,-47.0371887
7033,-22.9058272,-47.0594157,-22.9379622,-47.0431708
7034,-22.8240501,-47.0829833,-22.8256604,-47.0732198
7035,-22.8240501,-47.0829833,-22.8485699,-47.0758091
7036,-22.8824935,-47.0688898,-22.888526,-47.077329
7037,-22.899252,-47.0515086,-22.896839,-47.0479587
7038,-22.899252,-47.0515086,-22.90403,-47.054608
7039,-22.899252,-47.0515086,-22.8898057,-47.0542537
7040,-22.899252,-47.0515086,-22.8524924,-47.0542253
7041,-22.899252,-47.0515086,-22.930451,-47.071333
7042,-22.8210339,-47.0814676,-22.825401,-47.084397
7043,-22.8210339,-47.0814676,-22.8205005,-47.0843119
7044,-22.8481958,-47.06318719999999,-22.876814,-47.03714
7045,-22.8955312,-47.0476233,-22.87726,-47.036021
7046,-22.8955312,-47.0476233,-22.89849,-47.052019
7047,-22.8955312,-47.0476233,-22.9076827,-47.0670553
7048,-22.8955312,-47.0476233,-22.921978,-47.0523816
7049,-22.8955312,-47.0476233,-22.881209,-47.064584
7050,-22.8955312,-47.0476233,-22.901892,-47.076699
7051,-22.8955312,-47.0476233,-22.8829757,-47.0553775
7052,-22.8955312,-47.0476233,-22.8489256,-47.0835694
7053,-22.8955312,-47.0476233,-22.922131,-47.030108
7054,-22.8955312,-47.0476233,-22.8536505,-47.0460406
7055,-22.8955312,-47.0476233,-22.900112,-47.014956
7056,-22.918316,-47.039992,-22.944154,-47.045796
7057,-22.8364341,-47.0795396,-22.854663,-47.070985
7058,-22.823922,-47.082833,-22.810948,-47.075985
7059,-22.868982,-47.045134,-22.900707,-47.093249
7060,-22.868982,-47.045134,-22.895764,-47.074479
7061,-22.868982,-47.045134,-22.883017,-47.07119
7062,-22.868982,-47.045134,-22.8489256,-47.0835694
7063,-22.868982,-47.045134,-22.8542604,-47.0457843
7064,-22.868982,-47.045134,-22.900299,-47.078589
7065,-22.868982,-47.045134,-22.907584,-47.0393
7066,-22.868982,-47.045134,-22.892439,-47.03924
7067,-22.868982,-47.045134,-22.893865,-47.086849
7068,-22.868982,-47.045134,-22.891624,-47.05174510000001
7069,-22.868982,-47.045134,-22.8525878,-47.06900880000001
7070,-22.868982,-47.045134,-22.903946,-47.061281
7071,-22.868982,-47.045134,-22.903031,-47.07003
7072,-22.868982,-47.045134,-22.920932,-47.08367699999999
7073,-22.868982,-47.045134,-22.882831,-47.067155
7074,-22.868982,-47.045134,-22.8514776,-47.0484796
7075,-22.868982,-47.045134,-22.852584,-47.042826
7076,-22.868982,-47.045134,-22.829203,-47.074974
7077,-22.868982,-47.045134,-22.839304,-47.034968
7078,-22.868982,-47.045134,-22.821876,-47.087426
7079,-22.868982,-47.045134,-22.920496,-47.037523
7080,-22.8149511,-47.0801453,-22.7909427,-47.0827694
7081,-22.8285676,-47.07890690000001,-22.808504,-47.065506
7082,-22.794318,-47.07329,-22.8057247,-47.0658191
7083,-22.8240909,-47.0803259,-22.8262865,-47.0707098
7084,-22.8240909,-47.0803259,-22.819996,-47.075747
7085,-22.885527,-47.058245,-22.8948423,-47.0597785
7086,-22.885527,-47.058245,-22.909579,-47.079185
7087,-22.903427,-47.054871,-22.898663,-47.066037
7088,-22.903427,-47.054871,-22.930367,-47.052669
7089,-22.9085609,-47.0589722,-22.9115,-47.080594
7090,-22.9085609,-47.0589722,-22.8988029,-47.0669182
7091,-22.9085609,-47.0589722,-22.88659,-47.031625
7092,-22.890384,-47.053835,-22.847146,-47.021459
7093,-22.890384,-47.053835,-22.9364738,-47.0370344
7094,-22.890384,-47.053835,-22.889957,-47.052239
7095,-22.890384,-47.053835,-22.855577,-47.047259
7096,-22.890384,-47.053835,-22.899497,-47.056199
7097,-22.890384,-47.053835,-22.891633,-47.056772
7098,-22.890384,-47.053835,-22.9075,-47.097131
7099,-22.890384,-47.053835,-22.850767,-47.071569
7100,-22.890384,-47.053835,-22.895282,-47.04612
7101,-22.890384,-47.053835,-22.892681,-47.055812
7102,-22.8945742,-47.0484365,-22.8631636,-47.038859
7103,-22.8945742,-47.0484365,-22.8778198,-47.0253838
7104,-22.8945742,-47.0484365,-22.90035,-47.071639
7105,-22.8945742,-47.0484365,-22.8546068,-47.048581
7106,-22.894807,-47.0550602,-22.9028385,-47.0885634
7107,-22.894807,-47.0550602,-22.90987,-47.058444
7108,-22.894807,-47.0550602,-22.9207946,-47.06815479999999
7109,-22.894807,-47.0550602,-22.911485,-47.071257
7110,-22.894807,-47.0550602,-22.878318,-47.032649
7111,-22.894807,-47.0550602,-22.908908,-47.065604
7112,-22.894807,-47.0550602,-22.916981,-47.091555
7113,-22.894807,-47.0550602,-22.875921,-47.023506
7114,-22.894807,-47.0550602,-22.949572,-47.049119
7115,-22.8591869,-47.0470944,-22.830786,-47.076307
7116,-22.8932023,-47.0548405,-22.881055,-47.071269
7117,-22.8932023,-47.0548405,-22.926022,-47.058371
7118,-22.8932023,-47.0548405,-22.8753635,-47.0411051
7119,-22.8932023,-47.0548405,-22.8911462,-47.0578739
7120,-22.8932023,-47.0548405,-22.8532006,-47.0489717
7121,-22.8932023,-47.0548405,-22.935993,-47.054694
7122,-22.8932023,-47.0548405,-22.909848,-47.091705
7123,-22.8932023,-47.0548405,-22.855755,-47.046787
7124,-22.8932023,-47.0548405,-22.914626,-47.104293
7125,-22.8932023,-47.0548405,-22.892577,-47.051834
7126,-22.8264873,-47.0833202,-22.8109601,-47.0688399
7127,-22.902282,-47.057433,-22.8964363,-47.0677466
7128,-22.902282,-47.057433,-22.901325,-47.068787
7129,-22.9010832,-47.049737,-22.8916671,-47.0599023
7130,-22.9010832,-47.049737,-22.8836827,-47.0516314
7131,-22.8995958,-47.0624683,-22.9266549,-47.0361641
7132,-22.8995958,-47.0624683,-22.888442,-47.053942
7133,-22.90609,-47.058429,-22.8975024,-47.071798
7134,-22.90609,-47.058429,-22.9039018,-47.0361728
7135,-22.8779804,-47.0443703,-22.866858,-47.063605
7136,-22.8779804,-47.0443703,-22.854727,-47.068699
7137,-22.864497,-47.022792,-22.856131,-47.0477714
7138,-22.909324,-47.094724,-22.914091,-47.101784
7139,-22.909324,-47.094724,-22.920377,-47.105816
7140,-22.932825,-47.077649,-22.9073,-47.084129
7141,-22.8893437,-47.0653223,-22.8869766,-47.0650921
7142,-22.8893437,-47.0653223,-22.91574,-47.036506
7143,-22.8893437,-47.0653223,-22.8980545,-47.0835379
7144,-22.8893437,-47.0653223,-22.9038691,-47.0568454
7145,-22.8893437,-47.0653223,-22.882874,-47.04956
7146,-22.8893437,-47.0653223,-22.902536,-47.066031
7147,-22.8893437,-47.0653223,-22.8902973,-47.0670945
7148,-22.8893437,-47.0653223,-22.899598,-47.066612
7149,-22.8893437,-47.0653223,-22.9192736,-47.0845759
7150,-22.8893437,-47.0653223,-22.939906,-47.047791
7151,-22.8893437,-47.0653223,-22.861365,-47.052791
7152,-22.89493,-47.080433,-22.9122568,-47.0644346
7153,-22.89493,-47.080433,-22.8480993,-47.085781
7154,-22.89493,-47.080433,-22.9127907,-47.0760799
7155,-22.9015562,-47.0600604,-22.893645,-47.097014
7156,-22.9015562,-47.0600604,-22.852935,-47.050576
7157,-22.8986596,-47.0502622,-22.901964,-47.065643
7158,-22.888866,-47.0777958,-22.8957101,-47.053601
7159,-22.904873,-47.06433,-22.907557,-47.067416
7160,-22.826736,-47.080362,-22.826738,-47.080373
7161,-22.937549,-47.049996,-22.942715,-47.054279
7162,-22.937549,-47.049996,-22.951246,-47.049809
7163,-22.820126,-47.072084,-22.814519,-47.059328
7164,-22.885727,-47.0579162,-22.8814092,-47.0257804
7165,-22.8662783,-47.0443377,-22.8954791,-47.03422399999999
7166,-22.8662783,-47.0443377,-22.870627,-47.061048
7167,-22.818974,-47.0929071,-22.823184,-47.084848
7168,-22.9153216,-47.0600652,-22.897758,-47.089036
7169,-22.8916863,-47.0513308,-22.904785,-46.996931
7170,-22.8611145,-47.06481,-22.8611717,-47.05663269999999
7171,-22.8611145,-47.06481,-22.829573,-47.0808
7172,-22.8611145,-47.06481,-22.825233,-47.079465
7173,-22.8927899,-47.0729831,-22.9149329,-47.0453981
7174,-22.8927899,-47.0729831,-22.913915,-47.080224
7175,-22.8927899,-47.0729831,-22.88659,-47.032369
7176,-22.8927899,-47.0729831,-22.92746,-47.077416
7177,-22.8927899,-47.0729831,-22.877155,-47.045469
7178,-22.9263472,-47.0399536,-22.911072,-47.0583
7179,-22.9263472,-47.0399536,-22.9216572,-47.0474345
7180,-22.9263472,-47.0399536,-22.925307,-47.067008
7181,-22.9263472,-47.0399536,-22.9262118,-47.0510751
7182,-22.8698409,-47.0639756,-22.847213,-47.047278
7183,-22.8698409,-47.0639756,-22.858214,-47.065142
7184,-22.9168162,-47.0574979,-22.910961,-47.047692
7185,-22.9053992,-47.0511287,-22.889607,-47.040476
7186,-22.920851,-47.076066,-22.92477,-47.080334
7187,-22.920851,-47.076066,-22.8973845,-47.0633868
7188,-22.9016748,-47.0561675,-22.852117,-47.046164
7189,-22.9016748,-47.0561675,-22.923483,-47.014666
7190,-22.9096387,-47.06097030000001,-22.910157,-47.0561091
7191,-22.9096387,-47.06097030000001,-22.9424372,-47.0447901
7192,-22.9096387,-47.06097030000001,-22.9318073,-47.0381386
7193,-22.9096387,-47.06097030000001,-22.91764,-47.051526
7194,-22.9096387,-47.06097030000001,-22.873646,-47.063778
7195,-22.9096387,-47.06097030000001,-22.911327,-47.032488
7196,-22.828636,-47.098185,-22.790943,-47.082769
7197,-22.89429,-47.047116,-22.8779031,-47.052136
7198,-22.89429,-47.047116,-22.916907,-47.052771
7199,-22.8976105,-47.0499972,-22.895012,-47.057879
7200,-22.8915081,-47.0690609,-22.890673,-47.062676
7201,-22.8915081,-47.0690609,-22.925115,-47.038254
7202,-22.8915081,-47.0690609,-22.894242,-47.074289
7203,-22.8915081,-47.0690609,-22.923575,-47.034359
7204,-22.8915081,-47.0690609,-22.892082,-47.048555
7205,-22.8915081,-47.0690609,-22.889752,-47.049786
7206,-22.8915081,-47.0690609,-22.886405,-47.065181
7207,-22.8915081,-47.0690609,-22.9495721,-47.0491188
7208,-22.8915081,-47.0690609,-22.8989824,-47.0607326
7209,-22.8915081,-47.0690609,-22.8983825,-47.0656223
7210,-22.8915081,-47.0690609,-22.8398552,-47.0558502
7211,-22.8915081,-47.0690609,-22.923303,-47.044486
7212,-22.8915081,-47.0690609,-22.89237,-47.075771
7213,-22.9100135,-47.0953841,-22.906513,-47.087217
7214,-22.896085,-47.051915,-22.904069,-47.049281
7215,-22.9060955,-47.0100354,-22.9054497,-47.007918
7216,-22.9060955,-47.0100354,-22.9054497,-47.007918
7217,-22.9227222,-47.0515361,-22.9146,-47.050399
7218,-22.9227222,-47.0515361,-22.918705,-47.015044
7219,-22.9201154,-47.0585417,-22.9156907,-47.09451019999999
7220,-22.9201154,-47.0585417,-22.919647,-47.062843
7221,-22.9201154,-47.0585417,-22.917713,-47.056218
7222,-22.9201154,-47.0585417,-22.898889,-47.078927
7223,-22.9201154,-47.0585417,-22.9216302,-47.0869509
7224,-22.9201154,-47.0585417,-22.893458,-47.07021
7225,-22.9201154,-47.0585417,-22.918699,-47.068
7226,-22.9201154,-47.0585417,-22.898,-47.061287
7227,-22.8977678,-47.0494574,-22.910818,-47.047802
7228,-22.8977678,-47.0494574,-22.9124669,-47.0613506
7229,-22.8977678,-47.0494574,-22.911136,-47.055803
7230,-22.880806,-47.049099,-22.896022,-47.078977
7231,-22.880806,-47.049099,-22.8964583,-47.07651509999999
7232,-22.8320639,-47.0785905,-22.8174686,-47.0966006
7233,-22.848518,-47.038976,-22.8295695,-47.0761981
7234,-22.930326,-47.091974,-22.92728,-47.104102
7235,-22.868982,-47.045134,-22.892796,-47.072084
7236,-22.868982,-47.045134,-22.890287,-47.052855
7237,-22.868982,-47.045134,-22.903555,-47.039204
7238,-22.868982,-47.045134,-22.912819,-47.05751
7239,-22.868982,-47.045134,-22.9139094,-47.0800896
7240,-22.868982,-47.045134,-22.917742,-47.039954
7241,-22.868982,-47.045134,-22.8256604,-47.0732198
7242,-22.868982,-47.045134,-22.917646,-47.030484
7243,-22.868982,-47.045134,-22.901848,-47.067597
7244,-22.868982,-47.045134,-22.906425,-47.047128
7245,-22.794318,-47.07329,-22.8405033,-47.0509393
7246,-22.8240909,-47.0803259,-22.8156816,-47.0929903
7247,-22.8240909,-47.0803259,-22.824326,-47.066791
7248,-22.8240909,-47.0803259,-22.819532,-47.075229
7249,-22.9023742,-47.0604023,-22.890669,-47.041598
7250,-22.903427,-47.054871,-22.893018,-47.057371
7251,-22.892835,-47.027908,-22.893305,-47.079115
7252,-22.890384,-47.053835,-22.9022183,-47.0557774
7253,-22.890384,-47.053835,-22.8536505,-47.0460406
7254,-22.890384,-47.053835,-22.9010969,-47.0542773
7255,-22.9055526,-47.0460936,-22.9083907,-47.0560261
7256,-22.9055526,-47.0460936,-22.9044137,-47.0501013
7257,-22.9055526,-47.0460936,-22.895217,-47.030682
7258,-22.9055526,-47.0460936,-22.9036383,-47.0448973
7259,-22.872089,-47.062993,-22.869329,-47.060945
7260,-22.872089,-47.062993,-22.8513493,-47.0571507
7261,-22.825543,-47.081514,-22.81604,-47.075681
7262,-22.904055,-47.060317,-22.896707,-47.030235
7263,-22.9017198,-47.0546795,-22.939073,-47.042898
7264,-22.9017198,-47.0546795,-22.920438,-47.018064
7265,-22.8904484,-47.0488376,-22.908212,-47.037446
7266,-22.8945742,-47.0484365,-22.8789742,-47.0376089
7267,-22.894807,-47.0550602,-22.891037,-47.055006
7268,-22.894807,-47.0550602,-22.85365,-47.046041
7269,-22.894807,-47.0550602,-22.9020882,-47.0972528
7270,-22.894807,-47.0550602,-22.85832,-47.067861
7271,-22.894807,-47.0550602,-22.911625,-47.04817
7272,-22.894807,-47.0550602,-22.880851,-47.071668
7273,-22.894807,-47.0550602,-22.842196,-47.053058
7274,-22.8572834,-47.0684335,-22.856272,-47.045136
7275,-22.8572834,-47.0684335,-22.819806,-47.073083
7276,-22.931465,-47.062712,-22.9414683,-47.051346
7277,-22.931465,-47.062712,-22.948201,-47.045868
7278,-22.8591869,-47.0470944,-22.829628,-47.096238
7279,-22.8932023,-47.0548405,-22.908237,-47.040612
7280,-22.8932023,-47.0548405,-22.930343,-47.060244
7281,-22.8932023,-47.0548405,-22.879764,-47.0545451
7282,-22.8253776,-47.0793499,-22.818061,-47.072955
7283,-22.8253776,-47.0793499,-22.7973499,-47.0844833
7284,-22.8253776,-47.0793499,-22.831799,-47.0956913
7285,-22.8253776,-47.0793499,-22.81793,-47.018396
7286,-22.899252,-47.0515086,-22.8885831,-47.0540637
7287,-22.899252,-47.0515086,-22.883534,-47.054702
7288,-22.899252,-47.0515086,-22.853336,-47.0469624
7289,-22.8210339,-47.0814676,-22.8259556,-47.0685286
7290,-22.8481958,-47.06318719999999,-22.8461257,-47.0734525
7291,-22.8982593,-47.04957049999999,-22.8887488,-47.0524863
7292,-22.902282,-47.057433,-22.8797506,-47.0695671
7293,-22.902282,-47.057433,-22.879891,-47.02666
7294,-22.9010832,-47.049737,-22.873605,-47.054321
7295,-22.9093181,-47.0947389,-22.908005,-47.094154
7296,-22.8071682,-47.0776126,-22.8447584,-47.0527984
7297,-22.8071682,-47.0776126,-22.7897454,-47.0751326
7298,-22.8071682,-47.0776126,-22.8081621,-47.0674601
7299,-22.8071682,-47.0776126,-22.811036,-47.075833
7300,-22.9207865,-47.0572186,-22.909837,-47.059921
7301,-22.9012142,-47.0603836,-22.881968,-47.024664
7302,-22.9012142,-47.0603836,-22.8927,-47.056789
7303,-22.9012142,-47.0603836,-22.8995646,-47.0793441
7304,-22.9012142,-47.0603836,-22.851677,-47.075069
7305,-22.9012142,-47.0603836,-22.9346974,-47.08771249999999
7306,-22.9012142,-47.0603836,-22.90049,-47.060101
7307,-22.9012142,-47.0603836,-22.85219,-47.054941
7308,-22.9012142,-47.0603836,-22.888202,-47.073994
7309,-22.9012142,-47.0603836,-22.915385,-47.108555
7310,-22.9012142,-47.0603836,-22.9016448,-47.04944570000001
7311,-22.9012142,-47.0603836,-22.900685,-47.027438
7312,-22.8549551,-47.0511461,-22.8556314,-47.0480064
7313,-22.8977683,-47.0626547,-22.9482012,-47.0458685
7314,-22.90609,-47.058429,-22.90118,-47.029624
7315,-22.90609,-47.058429,-22.887122,-47.0424529
7316,-22.8779804,-47.0443703,-22.926098,-47.075005
7317,-22.8779804,-47.0443703,-22.8590306,-47.0557561
7318,-22.8779804,-47.0443703,-22.9186987,-47.0680001
7319,-22.909324,-47.094724,-22.906251,-47.096613
7320,-22.8991657,-47.0510556,-22.936313,-47.036567
7321,-22.8334515,-47.07850759999999,-22.819771,-47.068578
7322,-22.8334515,-47.07850759999999,-22.828211,-47.073584
7323,-22.932825,-47.077649,-22.919171,-47.061119
7324,-22.8919943,-47.041318,-22.920554,-47.020354
7325,-22.869957,-47.041537,-22.903145,-47.060611
7326,-22.8893437,-47.0653223,-22.85814,-47.036926
7327,-22.89493,-47.080433,-22.9003205,-47.0527898
7328,-22.89493,-47.080433,-22.9521176,-47.0513585
7329,-22.90904,-47.0940713,-22.898121,-47.076951
7330,-22.9087525,-47.0574942,-22.925425,-47.050576
7331,-22.862719,-47.023881,-22.824548,-47.064405
7332,-22.8909347,-47.0782819,-22.917252,-47.060101
7333,-22.879683,-47.043476,-22.8906805,-47.05020580000001
7334,-22.879683,-47.043476,-22.886107,-47.080097
7335,-22.879683,-47.043476,-22.896771,-47.0515931
7336,-22.9016748,-47.0561675,-22.889687,-47.021481
7337,-22.9016748,-47.0561675,-22.899783,-47.062767
7338,-22.868329,-47.0366924,-22.898759,-47.029822
7339,-22.8976105,-47.0499972,-22.8929688,-47.0576686
7340,-22.8915081,-47.0690609,-22.902012,-47.103474
7341,-22.8915081,-47.0690609,-22.8605723,-47.059369
7342,-22.8915081,-47.0690609,-22.9074967,-47.0610767
7343,-22.8915081,-47.0690609,-22.939906,-47.047791
7344,-22.8915081,-47.0690609,-22.906596,-47.109159
7345,-22.8915081,-47.0690609,-22.9028385,-47.0885634
7346,-22.8915081,-47.0690609,-22.904566,-47.101984
7347,-22.9100135,-47.0953841,-22.904084,-47.067346
7348,-22.8690109,-47.0452076,-22.833058,-47.053588
7349,-22.9227222,-47.0515361,-22.950842,-47.059877
7350,-22.9227222,-47.0515361,-22.9025357,-47.0660311
7351,-22.9225488,-47.0428936,-22.913256,-47.044353
7352,-22.896872,-47.078092,-22.893252,-47.063389
7353,-22.896872,-47.078092,-22.9127919,-47.0784218
7354,-22.896872,-47.078092,-22.8911875,-47.0561543
7355,-22.896872,-47.078092,-22.902234,-47.061759
7356,-22.8256946,-47.0795132,-22.801942,-47.07433
7357,-22.8256946,-47.0795132,-22.8230984,-47.0928979
7358,-22.8256946,-47.0795132,-22.827856,-47.065566
7359,-22.8256946,-47.0795132,-22.836698,-47.047698
7360,-22.8256946,-47.0795132,-22.835016,-47.075459
7361,-22.8256946,-47.0795132,-22.8204945,-47.0736997
7362,-22.856294,-47.067409,-22.826061,-47.089828
7363,-22.939144,-47.062194,-22.9459245,-47.0498296
7364,-22.9101459,-47.08230349999999,-22.923731,-47.060839
7365,-22.8833494,-47.0326975,-22.8566377,-47.0402299
7366,-22.8934464,-47.0566484,-22.9007835,-47.0667998
7367,-22.937552,-47.049975,-22.929835,-47.053187
7368,-22.937552,-47.049975,-22.9348544,-47.062217
7369,-22.9201154,-47.0585417,-22.881312,-47.047859
7370,-22.9201154,-47.0585417,-22.896947,-47.075766
7371,-22.8977678,-47.0494574,-22.906347,-47.057189
7372,-22.8977678,-47.0494574,-22.882426,-47.028419
7373,-22.8320639,-47.0785905,-22.847849,-47.0364292
7374,-22.8320639,-47.0785905,-22.824968,-47.073424
7375,-22.930326,-47.091974,-22.930086,-47.091942
7376,-22.930326,-47.091974,-22.9235023,-47.07351209999999
7377,-22.8284656,-47.0794941,-22.8178221,-47.0824496
7378,-22.853169,-47.03979,-22.810686,-47.067231
7379,-22.909324,-47.0947239,-22.924185,-47.09981
7380,-22.8920403,-47.0755309,-22.893537,-47.105974
7381,-22.8920403,-47.0755309,-22.910145,-47.056958
7382,-22.8920403,-47.0755309,-22.938345,-47.053079
7383,-22.8920403,-47.0755309,-22.903282,-47.10237
7384,-22.8786234,-47.04494210000001,-22.888034,-47.065316
7385,-22.8786234,-47.04494210000001,-22.897666,-47.046823
7386,-22.909324,-47.094724,-22.89629,-47.104671
7387,-22.8882589,-47.0656436,-22.923422,-47.046836
7388,-22.8720078,-47.0292625,-22.903163,-47.039801
7389,-22.8720078,-47.0292625,-22.85653,-47.053947
7390,-22.8720078,-47.0292625,-22.847457,-47.037905
7391,-22.8720078,-47.0292625,-22.8816042,-47.037896
7392,-22.856212,-47.067248,-22.849844,-47.068274
7393,-22.856212,-47.067248,-22.824634,-47.078644
7394,-22.885727,-47.0579162,-22.8989931,-47.0615149
7395,-22.818974,-47.0929071,-22.826651,-47.081057
7396,-22.818974,-47.0929071,-22.8328231,-47.0828395
7397,-22.8916863,-47.0513308,-22.928427,-47.0360594
7398,-22.8927899,-47.0729831,-22.9026784,-47.1052268
7399,-22.8927899,-47.0729831,-22.853997,-47.05556
7400,-22.8927899,-47.0729831,-22.8528,-47.05114
7401,-22.851655,-47.053729,-22.818295,-47.07524
7402,-22.851655,-47.053729,-22.807906,-47.075305
7403,-22.851655,-47.053729,-22.8977361,-47.0591383
7404,-22.8955312,-47.0476233,-22.8527996,-47.0519352
7405,-22.8955312,-47.0476233,-22.900099,-47.05607
7406,-22.8955312,-47.0476233,-22.9052697,-47.0564038
7407,-22.8842612,-47.0320067,-22.8508074,-47.0509613
7408,-22.918316,-47.039992,-22.898564,-47.048942
7409,-22.909451,-47.092939,-22.85978,-47.035338
7410,-22.909451,-47.092939,-22.907591,-47.088813
7411,-22.869011,-47.045208,-22.890654,-47.072502
7412,-22.869011,-47.045208,-22.8923998,-47.0579952
7413,-22.869011,-47.045208,-22.8463063,-47.055179
7414,-22.9091431,-47.0571236,-22.928683,-47.036389
7415,-22.932825,-47.077649,-22.910157,-47.0561091
7416,-22.891767,-47.0472336,-22.8966726,-47.056013
7417,-22.934893,-47.048287,-22.931206,-47.082996
7418,-22.828799,-47.0788434,-22.8288045,-47.1048676
7419,-22.8979335,-47.0872959,-22.9195264,-47.07718
7420,-22.862684,-47.023656,-22.820055,-47.016406
7421,-22.892523,-47.027427,-22.8896666,-47.0651638
7422,-22.8805601,-47.0480585,-22.837002,-47.046841
7423,-22.856112,-47.046622,-22.8631657,-47.0642395
7424,-22.856112,-47.046622,-22.832045,-47.053838
7425,-22.856112,-47.046622,-22.8461584,-47.0552022
7426,-22.856112,-47.046622,-22.828211,-47.073584
7427,-22.8940802,-47.053631,-22.85263,-47.019878
7428,-22.893214,-47.0907237,-22.8780709,-47.06282789999999
7429,-22.893214,-47.0907237,-22.910645,-47.093423
7430,-22.88056,-47.048059,-22.862242,-47.024112
7431,-22.831138,-47.078263,-22.815348,-47.074251
7432,-22.903993,-47.057262,-22.901054,-47.049995
7433,-22.9008581,-47.0604471,-22.8886452,-47.0791565
7434,-22.9058103,-47.0610951,-22.908549,-47.057
7435,-22.905636,-47.059079,-22.910392,-47.060646
7436,-22.9168303,-47.0868925,-22.89364,-47.078941
7437,-22.9168303,-47.0868925,-22.924042,-47.06389
7438,-22.9168303,-47.0868925,-22.891389,-47.036811
7439,-22.9168303,-47.0868925,-22.9215705,-47.07626639999999
7440,-22.9168303,-47.0868925,-22.921977,-47.063321
7441,-22.8259457,-47.0797949,-22.812742,-47.0741652
7442,-22.9018267,-47.05509,-22.850807,-47.050961
7443,-22.9018267,-47.05509,-22.934997,-47.090273
7444,-22.9018267,-47.05509,-22.89664,-47.060584
7445,-22.9018267,-47.05509,-22.914675,-47.053901
7446,-22.8944635,-47.0804388,-22.916196,-47.094323
7447,-22.8944635,-47.0804388,-22.895899,-47.10194
7448,-22.896793,-47.053342,-22.8855109,-47.0607654
7449,-22.896793,-47.053342,-22.892625,-47.0495417
7450,-22.8886465,-47.0347798,-22.851779,-47.071353
7451,-22.852906,-47.026553,-22.84531,-47.041521
7452,-22.8996019,-47.0496547,-22.877102,-47.0515931
